,How to get depth values in realtime?,issue-camera,open,https://github.com/microsoft/AirSim/issues/4525
,Low FPS depth images (depthplanner),issue-camera,open,https://github.com/microsoft/AirSim/issues/4522
,LiDAR Pointcloud to 2D image,issue-camera,open,https://github.com/microsoft/AirSim/issues/4494
,No optical flow in certain directions,issue-camera,open,https://github.com/microsoft/AirSim/issues/4488
,How to calculate corresponding points coordinates with RGBD image?,issue-camera,open,https://github.com/microsoft/AirSim/issues/4473
,Set Vehicle Pose teleporting to random locations when vehicle collided with a wall,issue-camera,open,https://github.com/microsoft/AirSim/issues/4435
,Airsim ROS2 jerky movement and control when capturing imagery,issue-camera,open,https://github.com/microsoft/AirSim/issues/4428
,Correct commands to get the OpticalFlow,issue-camera,open,https://github.com/microsoft/AirSim/issues/4414
,Improve accuracy of FDetectionInfo.Box2D,issue-camera,open,https://github.com/microsoft/AirSim/issues/4412
,ROS2: Understand TF tree: camera_optical VS camera_optical/static,issue-camera,open,https://github.com/microsoft/AirSim/issues/4353
,Unable to view the Subwindow,issue-camera,open,https://github.com/microsoft/AirSim/issues/4345
,Cannot build AirSim in Blocks Windows UE4.27,issue-camera,open,https://github.com/microsoft/AirSim/issues/4344
,"""Normal"" & ""Segmentation"" record from BP",issue-camera,open,https://github.com/microsoft/AirSim/issues/4322
,Python simGetImages throws unknown exception,issue-camera,open,https://github.com/microsoft/AirSim/issues/4312
,airsim send pwm px4 get mavros,issue-camera,open,https://github.com/microsoft/AirSim/issues/4210
,Showing strange error,issue-camera,open,https://github.com/carla-simulator/carla/issues/5626
,Maximum acceleration and deceleration of a vehicle,issue-camera,open,https://github.com/carla-simulator/carla/issues/5591
,Lidar doesn't work well in the map customized by RoadRunner,issue-camera,open,https://github.com/carla-simulator/carla/issues/5560
,raise IndexError('Cannot choose from an empty sequence') from None,issue-camera,open,https://github.com/carla-simulator/carla/issues/5547
,How does Depth Camera calculate Distance?,issue-camera,open,https://github.com/carla-simulator/carla/issues/5536
,Any idea how to add checkboard control code for PythonAPI use?,issue-camera,open,https://github.com/carla-simulator/carla/issues/5520
,No-rendering doesn't stop producing camera data,issue-camera,open,https://github.com/carla-simulator/carla/issues/5502
,Transformation from Camera to World,issue-camera,open,https://github.com/carla-simulator/carla/issues/5483
,"rgb images: lot of noise in dark regions, grain jitter, scratch-marks, aliasing",issue-camera,open,https://github.com/carla-simulator/carla/issues/5455
,Sensor Attribute Ranges,issue-camera,open,https://github.com/carla-simulator/carla/issues/5417
,instance segmentaion bug in town01,issue-camera,open,https://github.com/carla-simulator/carla/issues/5367
,Mouse always looking down when moving,issue-camera,open,https://github.com/carla-simulator/carla/issues/5362
,3D Bounding box,issue-camera,open,https://github.com/carla-simulator/carla/issues/5321
,Polarization support in CARLA,issue-camera,open,https://github.com/carla-simulator/carla/issues/5254
,"Manual control mode， and the camera picture is saved, the screen will be stuck",issue-camera,open,https://github.com/carla-simulator/carla/issues/5227
,Why use camera.destroy() in the tutorial.py,issue-camera,open,https://github.com/carla-simulator/carla/issues/5223
,Getting reflectivity from lidar sensor,issue-camera,open,https://github.com/carla-simulator/carla/issues/5193
,8 fps when running in server mode,issue-camera,open,https://github.com/carla-simulator/carla/issues/5163
,Attribute Error: BlueprintLibrary object has no attribute set_attribute,issue-camera,open,https://github.com/carla-simulator/carla/issues/5130
,Not able to retrieve data from Radar Sensor,issue-camera,open,https://github.com/carla-simulator/carla/issues/5102
,Getting the world 3d coordinates from mouse click in pygame window in CARLA,issue-camera,open,https://github.com/carla-simulator/carla/issues/5100
,Configuring collision sensor in synchronous mode,issue-camera,open,https://github.com/carla-simulator/carla/issues/5082
,Configuring the frequency of changing the Ego location,issue-camera,open,https://github.com/carla-simulator/carla/issues/5078
,Understanding how sensors and lidar (in particular work in Carla),issue-camera,open,https://github.com/carla-simulator/carla/issues/5026
,fstop and focal_distance attribute seem do not work in sensor.camera.rgb,issue-camera,open,https://github.com/carla-simulator/carla/issues/5024
,Add ADE20k,issue-camera,open,https://github.com/huggingface/datasets/issues/3131
,XSum dataset missing spaces between sentences,issue-camera,open,https://github.com/huggingface/datasets/issues/839
,How to use a trained params to predict?,issue-camera,open,https://github.com/dmlc/gluon-cv/issues/229
,Set i2s pins on custom board (AIS-949),issue-camera,open,https://github.com/espressif/esp-skainet/issues/58
,[FR] Add 3D detection/polyline label types,issue-camera,open,https://github.com/voxel51/fiftyone/issues/1946
,[FR] Add support for toggling between multiple media fields in the App,issue-camera,open,https://github.com/voxel51/fiftyone/issues/1760
,How to train 3D Object Detection Model with exported custom labeled dataset?,issue-camera,open,https://github.com/opencv/cvat/issues/4801
,Support for image and/or video annotation from rosbag,issue-camera,open,https://github.com/opencv/cvat/issues/4781
,Cuboid for tilted objects,issue-camera,open,https://github.com/opencv/cvat/issues/4762
,add union annotation to Check annotation accuracy,issue-camera,open,https://github.com/opencv/cvat/issues/4587
,Camera view change in 3D marking,issue-camera,open,https://github.com/opencv/cvat/issues/4303
,Info about datasets,issue-camera,open,https://github.com/opencv/cvat/issues/3939
,Annotate rigid objects in 2D image with standard 3D cube,issue-camera,open,https://github.com/opencv/cvat/issues/3387
,Video/Image loading status as on youtube,issue-camera,open,https://github.com/opencv/cvat/issues/8
,Hard-to-find documentation for a Docker image,issue-accessibility,closed,https://github.com/apache/airflow/issues/14644
,Improve DAG operator status accessibility for the color blind,issue-accessibility,closed,https://github.com/apache/airflow/issues/13114
,[FEATURE] First Super Admin Login should always be local,issue-accessibility,closed,https://github.com/botpress/botpress/issues/5423
,Chatbot usage for blind users,issue-accessibility,closed,https://github.com/botpress/botpress/issues/2980
,Audio speaking capabilities for HITL - text message as Accessibility feature,issue-accessibility,closed,https://github.com/botpress/botpress/issues/2170
,Help to interpret shap values and CATE,issue-accessibility,closed,https://github.com/microsoft/EconML/issues/614
,Problem with beeswarm plot,issue-accessibility,closed,https://github.com/microsoft/EconML/issues/612
,internet server inference error installing bart,issue-accessibility,closed,https://github.com/facebookresearch/ParlAI/issues/4642
,Is there a way to control mouse scroll wheel zoom speed/sensitivity?,issue-accessibility,closed,https://github.com/opencv/cvat/issues/219
,Enable audio output of cards,issue-accessibility,closed,https://github.com/mozilla-extensions/firefox-voice/issues/582
,Make keyboard shortcut configurable,issue-accessibility,closed,https://github.com/mozilla-extensions/firefox-voice/issues/560
,Use <input> in popup,issue-accessibility,closed,https://github.com/mozilla-extensions/firefox-voice/issues/57
,0.1.84 PyPI release,issue-accessibility,closed,https://github.com/google/sentencepiece/issues/418
,Feedback / discussion regarding release-cycle.,issue-accessibility,closed,https://github.com/iNavFlight/inav/issues/2070
,Add total training steps as a property to trainer,issue-accessibility,closed,https://github.com/Lightning-AI/lightning/issues/10760
,RFC: shared data holder for loops,issue-accessibility,closed,https://github.com/Lightning-AI/lightning/issues/9220
,wave2vec integration in NeMo,issue-accessibility,closed,https://github.com/Lightning-AI/lightning/issues/4445
,Build fails on :runClient,issue-accessibility,closed,https://github.com/microsoft/malmo/issues/431
,Develop MVP of model bundle,issue-accessibility,closed,https://github.com/Project-MONAI/MONAI/issues/3482
,improve accessibility in docs,issue-accessibility,closed,https://github.com/RasaHQ/rasa/issues/6765
,unexpected label produced by custom-trained dependency parser,issue-accessibility,closed,https://github.com/explosion/spaCy/issues/5405
,"Installation error for ""pip install -U spacy[cuda]"" on Ubuntu 18.04, CUDA 10.1, cuDNN 7.5, cupy for CUDA 10.1",issue-accessibility,closed,https://github.com/explosion/spaCy/issues/4046
,Tokenization not working using v2.1,issue-accessibility,closed,https://github.com/explosion/spaCy/issues/3356
,[Website] Features table unclear,issue-accessibility,closed,https://github.com/explosion/spaCy/issues/1471
,Accessibility Issues,issue-accessibility,closed,https://github.com/fossasia/susi.ai/issues/1763
,Improve Lighthouse score,issue-accessibility,closed,https://github.com/fossasia/susi.ai/issues/1632
,Parallellize build,issue-accessibility,closed,https://github.com/fossasia/susi_server/issues/632
,How to reuse functionality of a (generic) dataset?,issue-accessibility,open,https://github.com/huggingface/datasets/issues/433
,[wakeword] Raise window when wakeword is given,issue-accessibility,open,https://github.com/mozilla-extensions/firefox-voice/issues/950
,"implement ""Open developer tools""",issue-accessibility,open,https://github.com/mozilla-extensions/firefox-voice/issues/359
,ImportError: cannot import name 'TextProcess' from 'utils',issue-voice,open,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/102
,"Want to add some of the unique commands are Search, Finding Location, Playing National Anthem",issue-voice,open,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/77
,Can I also use mp3 files for training instead of wav files?,issue-voice,open,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53
,KeyError: 'D',issue-voice,open,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/30
,ReduceLROnPlateau problem.,issue-voice,open,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/25
,python stopped working,issue-voice,open,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/21
,[SCENARIO],issue-voice,open,https://github.com/microsoft/AI/issues/19
,Trigger by Voice as 'Okay Google' not working,issue-voice,open,https://github.com/just-ai/aimybox-android-assistant/issues/63
,How to extend Aimybox Assistant to different Activities?,issue-voice,open,https://github.com/just-ai/aimybox-android-assistant/issues/61
,Android app crashing,issue-voice,open,https://github.com/alan-ai/alan-sdk-flutter/issues/12
,"LogPackageName: SearchForPackageOnDisk took 0.008s, but **failed to resolve Blocks**",issue-voice,open,https://github.com/microsoft/AirSim/issues/4197
,Fixed Wing Aircraft,issue-voice,open,https://github.com/microsoft/AirSim/issues/2955
,Alan does not recognize/record voice input on specific Android devices,issue-voice,open,https://github.com/alan-ai/alan-sdk-ionic/issues/25
,Callback for callProjectApi() doesn't get executed on native platforms,issue-voice,open,https://github.com/alan-ai/alan-sdk-ionic/issues/23
,Send a command from client to script without voice,issue-voice,open,https://github.com/alan-ai/alan-sdk-web/issues/50
,Python support for voice scripts?,issue-voice,open,https://github.com/alan-ai/alan-sdk-web/issues/34
,sla_miss.execution_date is incorrect for daily dagruns,issue-voice,open,https://github.com/apache/airflow/issues/22532
,[BUG] Carousel | Buttons on Carousel have to be clicked,issue-voice,open,https://github.com/botpress/botpress/issues/5718
,[BUG] Google-Speech | Markdown,issue-voice,open,https://github.com/botpress/botpress/issues/5714
,annyang.min.js move an object in 3D,issue-voice,open,https://github.com/TalAter/annyang/issues/446
,any way to increase reliability for recognizing individual letters and numbers?,issue-voice,open,https://github.com/TalAter/annyang/issues/445
,Feature request: Add Text To Speech feature using default browser voices,issue-voice,open,https://github.com/TalAter/annyang/issues/441
,Annyang keeps starting and stopping,issue-voice,open,https://github.com/TalAter/annyang/issues/439
,Failed to execute 'requestFullscreen' on 'Element': API can only be initiated by a user gesture.,issue-voice,open,https://github.com/TalAter/annyang/issues/438
,Issues related in the implementation of annyang js,issue-voice,open,https://github.com/TalAter/annyang/issues/436
,Implementation of annyang,issue-voice,open,https://github.com/TalAter/annyang/issues/435
,Logging commands twice and delay/no voice after multiple commands,issue-voice,open,https://github.com/TalAter/annyang/issues/393
,Pause and resume with voice,issue-voice,open,https://github.com/TalAter/annyang/issues/346
,"After abort, and restarting, annyang will hear everything twice.",issue-voice,open,https://github.com/TalAter/annyang/issues/313
,Annyang not working after giving api keys,issue-voice,open,https://github.com/TalAter/annyang/issues/288
,Doea carla support unreal engine 5?,issue-voice,open,https://github.com/carla-simulator/carla/issues/5641
,make launch error in BuildCarlaUE4.sh: line 161: recipe for target 'launch' failed make: *** [launch] Error 137,issue-voice,open,https://github.com/carla-simulator/carla/issues/4089
,Docker image for building Carla on Windows,issue-voice,open,https://github.com/carla-simulator/carla/issues/1585
,RuntimeError when using torchaudio 0.12.0 to load MP3 audio file,issue-voice,open,https://github.com/huggingface/datasets/issues/4776
,Can't load the Hausa audio dataset,issue-voice,open,https://github.com/huggingface/datasets/issues/4634
,Optional Content Warning for Datasets,issue-voice,open,https://github.com/huggingface/datasets/issues/4163
,I can't view HFcallback dataset for ASR Space,issue-voice,open,https://github.com/huggingface/datasets/issues/3978
,Error loading file audio when downloading the Common Voice dataset directly from the Hub,issue-voice,open,https://github.com/huggingface/datasets/issues/3909
,Builder Configuration Update Required on Common Voice Dataset,issue-voice,open,https://github.com/huggingface/datasets/issues/3720
,[Audio] Path of Common Voice cannot be used for audio loading anymore,issue-voice,open,https://github.com/huggingface/datasets/issues/3663
,Add The Mexican Emotional Speech Database (MESD),issue-voice,open,https://github.com/huggingface/datasets/issues/3577
,Common Voice Belarusian Dataset,issue-voice,open,https://github.com/huggingface/datasets/issues/3393
,Update CommonVoice with new release,issue-voice,open,https://github.com/huggingface/datasets/issues/2730
,"WakeNet 8-bit Quantized: ""Item psram alloc failed"" on ESP32-S3-Wroom-1-N8R2 (AIS-864)",issue-voice,open,https://github.com/espressif/esp-skainet/issues/48
,error to compile amazon_aia for DSPG board,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/166
,spi_flash: Detected size(8192k) smaller than the size in the binary image header(16384k). Probe failed,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/164
,Voice Assistance - Failed to verify peer certificate!,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/161
,undefined reference to `xTaskNotify',issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/160
,Does this SDK only support Lyra board?,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/155
,Vaquita-DSPG Crashes While Idle,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/151
,Authentication methods on GVA,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/143
,Failed idf.py build for the branch feature/aia-beta,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/132
,"Voice cracking on Speaker, when Audio song played via Android Phone",issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/117
,/esp-va-sdk/components/voice_assistant/lib/libalexa.a(bluetooth_internal.o):(.literal.bluetooth_internal_start+0x50): undefined reference to `esp_avrc_tg_init',issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/115
,Error while recording voice command,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/113
,Registration with a custom AWS account.,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/107
,MQTT over WebSocket,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/106
,google assistent,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/102
,Can Google Dialogflow and Alexa work at the same time？,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/93
,Google Voice Assistant如何添加Actions来控制开发板的硬件,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/83
,Questions about Alisa's single and dual microphones,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/78
,a2dp sink and alexa,issue-voice,open,https://github.com/espressif/esp-va-sdk/issues/68
,[Wav2Vec2] Zero-shot Transfer model on Common Voice - Espeak phonetizer,issue-voice,open,https://github.com/facebookresearch/fairseq/issues/4045
,How can I use XLSR-53 with fairseq?,issue-voice,open,https://github.com/facebookresearch/fairseq/issues/3275
,Solve mathematics questions given by the user,issue-voice,open,https://github.com/PCCoE-Hacktoberfest-21/FRIDAY/issues/4
,Open google maps and display the location given by the user,issue-voice,open,https://github.com/PCCoE-Hacktoberfest-21/FRIDAY/issues/3
,I just wanted to say that it makes me sad that it's dead,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1913
,Routine matching is broken and too aggressive,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1908
,Create and use list of preferred voices,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1907
,Onboarding screens should be displayed after install,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1900
,"Operate offline and locally without ""cloud""",issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1898
,"Header - ""Install Now"" button doesn't do anything",issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1897
,Header - Incorrect hrefs for Privacy Policy and Lexicon links,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1896
,Play a voice sample when changing voice preference,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1893
Fu,The default keyboard shortcut (Ctrl + .) conflicts with Firefox Containers,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1876
,Put in badge/page open for new features,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1869
,Integrate with MyCroft skills,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1843
,Personally configured cards,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1828
,The error when no speech is made should include the microphone name,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1826
,"Uses Google, not my specified search engine",issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1822
,"Default audio output, add controls to popup",issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1819
,"""This is a test"" checkmark needs new image",issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1808
,Add voice output flags to Telemetry,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1752
,Support forward and rewind request in reader mode,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1704
,Watch for dangling message handlers,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1681
,Allow new hotkeys bound to phrases/routines,issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1663
,"""Add note"" command not working on Google Docs and Google Slides",issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1645
,"""Mute audio"", ""Unmute audio"" give error when in narration mode",issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1642
,"""Unmute music"" not working after ""Mute music"" command in Youtube",issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1626
,"""Increase / Decrease volume"", ""Mute / Unmute music"" opens most used or default music tab when made in a non music tab",issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1624
,"""Play playlist"" command gives ""Internal error: TypeError: service.playPlaylist is not a function"" on Youtube",issue-voice,open,https://github.com/mozilla-extensions/firefox-voice/issues/1623
,Auto landing with low battery,issue-voice,open,https://github.com/iNavFlight/inav/issues/3902
,Duplicated prediction results when open Auto-Annotation in NER template,issue-voice,open,https://github.com/heartexlabs/label-studio/issues/2641
,[Feature Request] Enable offline Speech-to-Text and Text-to-Speech,issue-voice,open,https://github.com/jovotech/jovo-framework/issues/1237
,Azure TTS Support,issue-voice,open,https://github.com/leon-ai/leon/issues/361
,STT / TTS not working,issue-voice,open,https://github.com/leon-ai/leon/issues/344
,Support for modern TTS models for various languages,issue-voice,open,https://github.com/leon-ai/leon/issues/234
,Support for Japanese language,issue-voice,open,https://github.com/leon-ai/leon/issues/206
,Why we need save the audio by TTS engine in /tmp/,issue-voice,open,https://github.com/leon-ai/leon/issues/198
,Use JSGF for writing intents,issue-voice,open,https://github.com/NaomiProject/Naomi/issues/363
,Ability to recognize users by voice,issue-voice,open,https://github.com/NaomiProject/Naomi/issues/267
,Steps involved to add a new language?,issue-voice,open,https://github.com/NaomiProject/Naomi/issues/265
,Naomi listens to itself,issue-voice,open,https://github.com/NaomiProject/Naomi/issues/212
,FR: Snowboy stt,issue-voice,open,https://github.com/NaomiProject/Naomi/issues/160
,Friendlier initial configuration,issue-voice,open,https://github.com/NaomiProject/Naomi/issues/67
,Cannot reproduce reported SDR & retrain the speaker embedding,issue-voice,open,https://github.com/mindslab-ai/voicefilter/issues/30
,Can you get the initial mean SDR on LibriSpeech using Google's test list?,issue-voice,open,https://github.com/mindslab-ai/voicefilter/issues/20
,关于语音转换Voice Conversion(PPG based)中的ppg2mel.yaml修改里面的地址指向预训练好的文件夹,issue-voice,open,https://github.com/babysor/MockingBird/issues/691
,size mismatch for encoder.embedding.weight exception when using miven model and NO Chinse voice but only noise,issue-voice,open,https://github.com/babysor/MockingBird/issues/643
,在gen_voice.py最后合成音频时报了这个错误，请问大家是什么情况？,issue-voice,open,https://github.com/babysor/MockingBird/issues/639
,有无大佬看看这是啥问题,issue-voice,open,https://github.com/babysor/MockingBird/issues/537
,語音轉換Voice Conversion(ppg2mel.yaml)修改地址問題,issue-voice,open,https://github.com/babysor/MockingBird/issues/530
,The Question About 语音转换Voice Conversion(PPG based),issue-voice,open,https://github.com/babysor/MockingBird/issues/459
,【长期】跨语言支持,issue-voice,open,https://github.com/babysor/MockingBird/issues/440
,【长期】如何改模型，搞出更好效果,issue-voice,open,https://github.com/babysor/MockingBird/issues/436
,一个数据集生成器,issue-voice,open,https://github.com/babysor/MockingBird/issues/427
,新的ppg模式相关问题,issue-voice,open,https://github.com/babysor/MockingBird/issues/423
,这个只是学习音色？能学习说话风格语气么？,issue-voice,open,https://github.com/babysor/MockingBird/issues/388
,如果想让合成的声音尽可能的像target音频，请问我该如何做？,issue-voice,open,https://github.com/babysor/MockingBird/issues/382
,我的mac m1所有都用的arm包运行起来闪退,issue-voice,open,https://github.com/babysor/MockingBird/issues/328
,运行demo_toolbox后不能部分功能用不了报错,issue-voice,open,https://github.com/babysor/MockingBird/issues/314
,【初尝试】使用Tacotron2替换Tacotron模型！！,issue-voice,open,https://github.com/babysor/MockingBird/issues/244
,is the hifigan vocoder is working with the tool box that you have provided?,issue-voice,open,https://github.com/babysor/MockingBird/issues/230
,保姆级别教程（持续更新各类社区/非官方教程----,issue-voice,open,https://github.com/babysor/MockingBird/issues/20
,想要支持更多数据集？在这里提建议,issue-voice,open,https://github.com/babysor/MockingBird/issues/10
,Male Voice/Mode named Oscar while Female is name Olivia,issue-voice,open,https://github.com/olivia-ai/olivia/issues/166
,Learn on the fly,issue-voice,open,https://github.com/olivia-ai/olivia/issues/136
,wake word loop weirdness,issue-voice,open,https://github.com/OpenVoiceOS/OpenVoiceOS/issues/82
,Implement webbased backend,issue-voice,open,https://github.com/OpenVoiceOS/OpenVoiceOS/issues/20
,Suggestion/Buildroot: Addition of a mic array kernel drivers,issue-voice,open,https://github.com/OpenVoiceOS/OpenVoiceOS/issues/5
,Rasa 1.0 Forms stopped working in Rasa 2.8.x without change in code or version upgrade.,issue-voice,open,https://github.com/RasaHQ/rasa/issues/10457
,Voice message,issue-voice,open,https://github.com/RasaHQ/rasa/issues/9952
,Inconsistent GPU model results,issue-voice,open,https://github.com/RasaHQ/rasa/issues/9737
,How to use light control with GPIO and voice,issue-voice,open,https://github.com/evancohen/smart-mirror/issues/691
,Text-To-Speech,issue-voice,open,https://github.com/evancohen/smart-mirror/issues/386
,Rhasspy (2.4) 'no' word recognition problems especially with female voices,issue-voice,open,https://github.com/synesthesiam/rhasspy/issues/242
,Clarification on intent handling / Remote Server needed,issue-voice,open,https://github.com/synesthesiam/rhasspy/issues/217
,"[Feature] Mute while listening, if Pi is music player system",issue-voice,open,https://github.com/synesthesiam/rhasspy/issues/214
,wavenet tts not working,issue-voice,open,https://github.com/synesthesiam/rhasspy/issues/211
,Missing catching/handling for remote rhaspy STT errors,issue-voice,open,https://github.com/synesthesiam/rhasspy/issues/209
,"recognition with wake worse than ""hold to record""",issue-voice,open,https://github.com/synesthesiam/rhasspy/issues/199
,[Feature] Detect person,issue-voice,open,https://github.com/synesthesiam/rhasspy/issues/193
,KaldiDecoder Missing HCLG.fst Graph not found at .../graph/HCLG.fst.,issue-voice,open,https://github.com/synesthesiam/rhasspy/issues/181
,Deploy error at second stage,issue-voice,open,https://github.com/IBM/watson-voice-bot/issues/80
,ValueError: authenticator must be provided,issue-voice,open,https://github.com/IBM/watson-voice-bot/issues/78
,Waiting for app to start... FAILED Start unsuccessful,issue-voice,open,https://github.com/IBM/watson-voice-bot/issues/77
,We want to implement Speech-to-Text and Text-to-Speech functionality over IBM Watson Assistant.,issue-voice,open,https://github.com/IBM/watson-voice-bot/issues/76
,Deploy 1Failed,issue-voice,open,https://github.com/IBM/watson-voice-bot/issues/72
,There is still a problem with the credentials. There is a known problem with the assistant and speech-to-text creds role. There is a workaround.,issue-voice,open,https://github.com/IBM/watson-voice-bot/issues/64
,Speech-to-text Listening issue,issue-voice,open,https://github.com/IBM/watson-voice-bot/issues/62
,[WhatsApp] Support new event INCOMMING_CALL when the bot receive voice or video call.,issue-voice,open,https://github.com/wechaty/wechaty/issues/2343
,no MIME Type found on mediaMessage: voice.slk or no MIME Type found on mediaMessage: voice.silk,issue-voice,open,https://github.com/wechaty/wechaty/issues/2186
,Trying to connect with dashbot.io,issue-voice,open,https://github.com/wechaty/wechaty/issues/371
,Task Instance pop-up menu - some buttons not always clickable,issue-mouse,closed,https://github.com/apache/airflow/issues/23733
,Bottom scrollbar not working in the DAGs page.,issue-mouse,closed,https://github.com/apache/airflow/issues/22036
,"Weird ""move"" effect in the new grid view",issue-mouse,closed,https://github.com/apache/airflow/issues/21428
,breeze should load local tmux configuration in 'breeze start-airflow',issue-mouse,closed,https://github.com/apache/airflow/issues/15416
,Misleading dag pause info tooltip,issue-mouse,closed,https://github.com/apache/airflow/issues/13624
,"Blank screen, nothing visible until ALT+F4",issue-mouse,closed,https://github.com/microsoft/AirSim/issues/4281
,python drone control with keyboard+mouse/xbox controller,issue-mouse,closed,https://github.com/microsoft/AirSim/issues/2660
,[solved] Xbox controller-based steering of the PIPs while in FPV,issue-mouse,closed,https://github.com/microsoft/AirSim/issues/219
,Quadcopter Not Taking Off in Airsim Simulation,issue-mouse,closed,https://github.com/microsoft/AirSim/issues/138
,"Build error, win 10 vs2015 update 3 community.",issue-mouse,closed,https://github.com/microsoft/AirSim/issues/116
,Unreal Editor crashes when hit play (Windows),issue-mouse,closed,https://github.com/microsoft/AirSim/issues/111
,Is it possible to use AirSim without external hardware?,issue-mouse,closed,https://github.com/microsoft/AirSim/issues/28
,Training coreference resolver using custom data,issue-mouse,closed,https://github.com/allenai/allennlp/issues/5462
,[Question] Adding a span representation to all tokens in the span,issue-mouse,closed,https://github.com/allenai/allennlp/issues/1782
,[Question]: suggestion for See et al. copy mechanism implementation,issue-mouse,closed,https://github.com/allenai/allennlp/issues/1727
,Highlighting is broken in the constituency parser demo,issue-mouse,closed,https://github.com/allenai/allennlp/issues/1300
,[BUG]: Intent phrase/words duplicated when adding second slot,issue-mouse,closed,https://github.com/botpress/botpress/issues/5685
,[FEATURE] Node content & transitions,issue-mouse,closed,https://github.com/botpress/botpress/issues/4469
,Flow view get smaller when duplicated,issue-mouse,closed,https://github.com/botpress/botpress/issues/3334
,Add custom key values in the window.botpressWebChat.init method,issue-mouse,closed,https://github.com/botpress/botpress/issues/2579
,"12.1.1 Unable to click icons/buttons in lower right of Studio (Emulator, Notifications, etc.)",issue-mouse,closed,https://github.com/botpress/botpress/issues/2280
,Loading xodr file gives strange output,issue-mouse,closed,https://github.com/carla-simulator/carla/issues/4666
,Using mouse to control camera perspective in manual_control.py client,issue-mouse,closed,https://github.com/carla-simulator/carla/issues/3616
,Too much mouse sensibility,issue-mouse,closed,https://github.com/carla-simulator/carla/issues/3578
,v0.9.9 on Ubuntu 18.04. Segmentation fault. Malloc error. Signal 11.,issue-mouse,closed,https://github.com/carla-simulator/carla/issues/3080
,Problem with starting the simulation in UnrealEngine after completing Windows build,issue-mouse,closed,https://github.com/carla-simulator/carla/issues/2879
,Could we use mouse to interact with carla?,issue-mouse,closed,https://github.com/carla-simulator/carla/issues/2763
,Zoom in and out problem,issue-mouse,closed,https://github.com/carla-simulator/carla/issues/2525
,"Carla 9 with Ubuntu 19.04 on Dell laptop - computer freezes, and must reboot",issue-mouse,closed,https://github.com/carla-simulator/carla/issues/2186
,Mouse control during CARLA sim,issue-mouse,closed,https://github.com/carla-simulator/carla/issues/1844
,How can I get recorder collisions images/videos,issue-mouse,closed,https://github.com/carla-simulator/carla/issues/1630
,PyGame bad performance,issue-mouse,closed,https://github.com/carla-simulator/carla/issues/1533
